title,link,type_link,user_name,price,last_month_publish,date_publish,visits,room,bathroom,car_parking,suftace_area,count_photo,urgent_promotion,top_promotion,presale_promotion,address,ad_latitude,ad_longitude,extra_data,description,ad_type,ad_page,date_scraping,source
"Departamentos en Venta en Eje Central 321 en Benito Juárez, CDMX ",/d-desarrollo-eje-central-321/62c8b3d1cb0ef38ff6cb6309,d,Eje Central 321,3120800,0.0,2022-07-01,0.0,2,0,0,63157,4,-,-,Nuevo - Preventa,"Eje Central 321, Portales Norte, Benito Juárez, CDMX",0.0,0.0,"['Estatus:Preventa', 'Metros Cuadrados:63-157m2', 'Recámara(s):2', 'Baños:1-2', 'Medio Baños:—', 'Garage:1-2', 'Año de Construccion:—', 'Superficie Total:—', 'Entrega:abril 2023']","Eje Central 321 será el desarrollo que enmarcara tu futuro hogar. 

Con una ubicación envidiable, viviras con tu familia un sin fin de comercios a tu alrededor, paseos a pocas cuadras de parque de los venados, escuelas, plazas comerciales y todo cobijados por una colonia consolidada y de tradición en la CDMX.

Con Salida al sur de la ciudad por Tlalpan o al centro por Eje Central.

Departamentos con espacios pensados para familias modernas y acabados de alta gama.

Conoce el que podría ser tu futuro hogar.

Class",promoted,13,2022-07-23,vivanuncios
"Departamentos en Venta en Cervantes 101 en Miguel Hidalgo, CDMX",/d-desarrollo-cervantes-101/62cc7981cb0e849cf09be619,d,Cervantes 101,4035000,0.0,2022-07-01,0.0,13,0,0,51132,15,-,-,Nuevo - Preventa,"Blvd. Miguel de Cervantes Saavedra 101 Granada Miguel Hidalgo, CDMX",0.0,0.0,"['Estatus:Preventa', 'Metros Cuadrados:51-132m2', 'Recámara(s):1-3', 'Baños:1-2', 'Medio Baños:—', 'Garage:1-2', 'Año de Construccion:—', 'Superficie Total:—', 'Entrega:—']","El desarrollo para vivir Polanco, Cervantes 101 será un referente de la zona con su maravillosa ubicación ya que podrás vivir Polanco caminando. 

En la misma calle que Museo Soumaya, plaza Carso y a espaldas de Ejercito Nacional, experimentarás el gozo de lo que la zona ofrece para ti. 


Departamentos desde 51m² hasta 114m² con las mejores amenidades de la zona, como Kids lab, teatro y piscina para niños, Green bar, Sauna, GYM y jet pool para ti y tus visitas, entre otras muchas mas amenidades. 

Conoce la que será tu opción A para elegir el hogar de tus sueños.


		 Class Experiencia Inmobiliaria",promoted,13,2022-07-23,vivanuncios
Cumbres del Campestre El Lujo Que Quieres,/a-casas-en-venta/cumbres-del-campestre/cumbres-del-campestre-el-lujo-que-quieres/1003808295190911240801309,a,PALMAR REALTY,15000000,17.0,2021-02-06,41.0,5,4,4,1000,25,-,Destacado,-,,21.1685,-101.72232,"['Recámara(s):5', 'Baños:4+', 'Garage:4+', 'Terreno:1000m2', 'Vendedor(a):Inmobiliaria']",-,regular,13,2022-07-23,vivanuncios
VENDO CASA 2 RECAMARAS EN FINCAS HARAS CIUDAD ECOLOGICA,/a-casas-en-venta/puebla-pue/vendo-casa-2-recamaras-en-fincas-haras-ciudad-ecologica/1003796069460911216130809,a,LAUDETH ALVAREZ,3200000,2.0,2022-05-02,172.0,2,3,2,500,13,-,Destacado,-,,19.02075,-98.12959,"['Recámara(s):2', 'Baños:3', 'Garage:2', 'Terreno:500m2', 'Vendedor(a):Inmobiliaria']",-,regular,13,2022-07-23,vivanuncios
Casa en venta Unica en calidad de acabados con alberca zona norte de Colima Col Residencial,/a-departamentos-en-venta/colima-col/casa-en-venta-unica-en-calidad-de-acabados-con-alberca-zona-norte-de-colima-col-residencial/1003799567050911085260109,a,Veronica Gomez,5000000,2.0,2022-05-02,33.0,3,4,2,200,25,-,Destacado,-,,19.28777,-103.70284,"['Recámara(s):3', 'Baños:4+', 'Garage:2', 'Terreno:200m2', 'Vendedor(a):Inmobiliaria']",-,regular,13,2022-07-23,vivanuncios
"Departamento en Preventa en Vida Jacarandas, Arenal, 2 recámaras.",/a-departamentos-en-venta/arenal/departamento-en-preventa-en-vida-jacarandas-arenal-2-recamaras/1003730193820911157320509,a,Vida Jacarandas,3125795,9.0,2021-10-04,107.0,2,2,1,80,21,-,Destacado,-,,19.46802,-99.15302,"['Recámara(s):2', 'Baños:2', 'Garage:1', 'Terreno:80m2', 'Vendedor(a):Inmobiliaria']",-,regular,13,2022-07-23,vivanuncios
Casa amueblada a pie de lago a 15 minutos de Juriquilla Queretaro,/a-casas-en-venta/santiago-de-queretaro/casa-amueblada-a-pie-de-lago-a-15-minutos-de-juriquilla-queretaro/1003802151720911126470609,a,Conin Real Estate,6750000,1.0,2022-06-01,29.0,4,4,2,350,25,Urgente,Destacado,-,,20.79788,-100.45198,"['Recámara(s):4', 'Baños:4+', 'Medio Baños:1', 'Garage:2', 'Terreno:350m2', 'Vendedor(a):Inmobiliaria']",-,regular,13,2022-07-23,vivanuncios
Departamento en Juriquilla Querétaro,/a-departamentos-en-venta/juriquilla/departamento-en-juriquilla-queretaro/1003812034900911126470609,a,Conin Real Estate,2630351,4.0,2022-03-03,6.0,2,2,2,0,14,-,Destacado,-,,20.69557,-100.46336,"['Recámara(s):2', 'Baños:2', 'Garage:2', 'Vendedor(a):Inmobiliaria']",-,regular,13,2022-07-23,vivanuncios
Casa en exclusiva privada en Juriquilla Queretaro,/a-casas-en-venta/santiago-de-queretaro/casa-en-exclusiva-privada-en-juriquilla-queretaro/1003803742520911126470609,a,Conin Real Estate,2735000,1.0,2022-06-01,53.0,4,4,2,138,21,-,Destacado,-,,20.73273,-100.46547,"['Recámara(s):4', 'Baños:4+', 'Garage:2', 'Terreno:138m2', 'Vendedor(a):Inmobiliaria']",-,regular,13,2022-07-23,vivanuncios
"Venta  departamento en Juriquilla Querétaro, excelente precio",/a-departamentos-en-venta/juriquilla/venta-departamento-en-juriquilla-queretaro-excelente-precio/1003812043710911126470609,a,Conin Real Estate,2357934,4.0,2022-03-03,4.0,2,2,2,0,6,-,Destacado,-,,20.6962,-100.45065,"['Recámara(s):2', 'Baños:2', 'Garage:2', 'Vendedor(a):Inmobiliaria']",-,regular,13,2022-07-23,vivanuncios
"Departamento en Venta en Town Square, San Ramón Norte",/a-departamentos-en-venta/merida/departamento-en-venta-en-town-square-san-ramon-norte/1003799488190911296482009,a,Raíz Urbana,3600000,2.0,2022-05-02,36.0,2,2,2,0,24,-,Destacado,-,,21.03596,-89.60595,"['Recámara(s):2', 'Baños:2', 'Garage:2', 'Vendedor(a):Inmobiliaria']",-,regular,13,2022-07-23,vivanuncios
"DEPARTAMENTO EN VENTA EN VIDA RESIDENCIAL PARQUE BICENTENARIO EN AZCAPOTZALCO, CDMX CON 2 RECAMARAS.",/a-departamentos-en-venta/san-miguel-amantla/departamento-en-venta-en-vida-residencial-parque-bicentenario-en-azcapotzalco-cdmx-con-2-recamaras/1003722681460911304120409,a,VIDA PARQUE BICENTENARIO,2626590,10.0,2021-09-04,119.0,2,1,1,67,16,-,Destacado,-,,19.47732,-99.20008,"['Recámara(s):2', 'Baños:1', 'Garage:1', 'Terreno:67m2', 'Vendedor(a):Inmobiliaria']",-,regular,13,2022-07-23,vivanuncios
"Departamento en Preventa en Corintio Vallejo, Santa Cruz de las Salinas, 3 recámaras",/a-departamentos-en-venta/santa-cruz-de-las-salinas/departamento-en-preventa-en-corintio-vallejo-santa-cruz-de-las-salinas-3-recamaras/1003707352530911157650409,a,Corintio Vallejo,2838419,1.0,2022-06-01,85.0,2,2,1,77,20,-,Destacado,-,,19.48638,-99.15467,"['Recámara(s):2', 'Baños:2', 'Garage:1', 'Terreno:77m2', 'Vendedor(a):Inmobiliaria']",-,regular,13,2022-07-23,vivanuncios
"DEPARTAMENTO EN VENTA EN VIDA RESIDENCIAL PARQUE BICENTENARIO EN AZCAPOTZALCO, CDMX CON 2 RECAMARAS.",/a-departamentos-en-venta/san-miguel-amantla/departamento-en-venta-en-vida-residencial-parque-bicentenario-en-azcapotzalco-cdmx-con-2-recamaras/1003722673620911304120409,a,VIDA PARQUE BICENTENARIO,2917180,10.0,2021-09-04,63.0,2,2,1,72,23,-,Destacado,-,,19.47732,-99.20008,"['Recámara(s):2', 'Baños:2', 'Garage:1', 'Terreno:72m2', 'Vendedor(a):Inmobiliaria']",-,regular,13,2022-07-23,vivanuncios
"DEPARTAMENTO EN VENTA EN VIDA RESIDENCIAL PARQUE BICENTENARIO EN AZCAPOTZALCO, CDMX CON 2 RECAMARAS",/a-departamentos-en-venta/san-miguel-amantla/departamento-en-venta-en-vida-residencial-parque-bicentenario-en-azcapotzalco-cdmx-con-2-recamaras/1003722677860911304120409,a,VIDA PARQUE BICENTENARIO,2808840,10.0,2021-09-04,63.0,2,2,1,70,14,-,Destacado,-,,19.47732,-99.20008,"['Recámara(s):2', 'Baños:2', 'Garage:1', 'Terreno:70m2', 'Vendedor(a):Inmobiliaria']",-,regular,13,2022-07-23,vivanuncios
"DEPARTAMENTO EN VENTA EN VIDA RESIDENCIAL PARQUE BICENTENARIO EN AZCAPOTZALCO, CDMX CON 2 RECAMARAS.",/a-departamentos-en-venta/san-miguel-amantla/departamento-en-venta-en-vida-residencial-parque-bicentenario-en-azcapotzalco-cdmx-con-2-recamaras/1003722663470911304120409,a,VIDA PARQUE BICENTENARIO,3225660,10.0,2021-09-04,46.0,2,2,1,81,21,-,Destacado,-,,19.47732,-99.20008,"['Recámara(s):2', 'Baños:2', 'Garage:1', 'Terreno:81m2', 'Vendedor(a):Inmobiliaria']",-,regular,13,2022-07-23,vivanuncios
"DEPARTAMENTO EN VENTA EN VIDA RESIDENCIAL PARQUE BICENTENARIO EN AZCAPOTZALCO, CDMX CON 2 RECAMARAS.",/a-departamentos-en-venta/san-miguel-amantla/departamento-en-venta-en-vida-residencial-parque-bicentenario-en-azcapotzalco-cdmx-con-2-recamaras/1003722660620911304120409,a,VIDA PARQUE BICENTENARIO,3305020,10.0,2021-09-04,41.0,2,2,1,83,23,-,Destacado,-,,19.47732,-99.20008,"['Recámara(s):2', 'Baños:2', 'Garage:1', 'Terreno:83m2', 'Vendedor(a):Inmobiliaria']",-,regular,13,2022-07-23,vivanuncios
"DEPARTAMENTO EN VENTA EN VIDA RESIDENCIAL PARQUE BICENTENARIO EN AZCAPOTZALCO, CDMX CON 3 RECAMARAS.",/a-departamentos-en-venta/san-miguel-amantla/departamento-en-venta-en-vida-residencial-parque-bicentenario-en-azcapotzalco-cdmx-con-3-recamaras/1003722666780911304120409,a,VIDA PARQUE BICENTENARIO,3581050,10.0,2021-09-04,137.0,3,2,1,89,23,-,Destacado,-,,19.47732,-99.20008,"['Recámara(s):3', 'Baños:2', 'Garage:1', 'Terreno:89m2', 'Vendedor(a):Inmobiliaria']",-,regular,13,2022-07-23,vivanuncios
"DEPARTAMENTO EN VENTA EN VIDA RESIDENCIAL PARQUE BICENTENARIO EN AZCAPOTZALCO, CDMX CON 3 RECAMARAS.",/a-departamentos-en-venta/san-miguel-amantla/departamento-en-venta-en-vida-residencial-parque-bicentenario-en-azcapotzalco-cdmx-con-3-recamaras/1003722660760911304120409,a,VIDA PARQUE BICENTENARIO,3575290,10.0,2021-09-04,116.0,3,2,1,92,18,-,Destacado,-,,19.47732,-99.20008,"['Recámara(s):3', 'Baños:2', 'Garage:1', 'Terreno:92m2', 'Vendedor(a):Inmobiliaria']",-,regular,13,2022-07-23,vivanuncios
"DEPARTAMENTO EN VENTA EN VIDA RESIDENCIAL PARQUE BICENTENARIO EN AZCAPOTZALCO, CDMX CON 3 RECAMARAS.",/a-departamentos-en-venta/san-miguel-amantla/departamento-en-venta-en-vida-residencial-parque-bicentenario-en-azcapotzalco-cdmx-con-3-recamaras/1003722671480911304120409,a,VIDA PARQUE BICENTENARIO,4917040,10.0,2021-09-04,103.0,3,2,2,154,22,-,Destacado,-,,19.47732,-99.20008,"['Recámara(s):3', 'Baños:2', 'Garage:2', 'Terreno:154m2', 'Vendedor(a):Inmobiliaria']",-,regular,13,2022-07-23,vivanuncios
"DEPARTAMENTO EN VENTA EN VIDA RESIDENCIAL PARQUE BICENTENARIO EN AZCAPOTZALCO, CDMX CON 3 RECAMARAS.",/a-departamentos-en-venta/san-miguel-amantla/departamento-en-venta-en-vida-residencial-parque-bicentenario-en-azcapotzalco-cdmx-con-3-recamaras/1003722681070911304120409,a,VIDA PARQUE BICENTENARIO,6082940,10.0,2021-09-04,40.0,3,2,2,214,20,-,Destacado,-,,19.47732,-99.20008,"['Recámara(s):3', 'Baños:2', 'Garage:2', 'Terreno:214m2', 'Vendedor(a):Inmobiliaria']",-,regular,13,2022-07-23,vivanuncios
"DEPARTAMENTO EN VENTA EN VIDA RESIDENCIAL PARQUE BICENTENARIO EN AZCAPOTZALCO, CDMX CON 3 RECAMARAS.",/a-departamentos-en-venta/san-miguel-amantla/departamento-en-venta-en-vida-residencial-parque-bicentenario-en-azcapotzalco-cdmx-con-3-recamaras/1003722679330911304120409,a,VIDA PARQUE BICENTENARIO,6916990,10.0,2021-09-04,98.0,3,2,2,232,9,-,Destacado,-,,19.47732,-99.20008,"['Recámara(s):3', 'Baños:2', 'Garage:2', 'Terreno:232m2', 'Vendedor(a):Inmobiliaria']",-,regular,13,2022-07-23,vivanuncios
Se Vende Casa en Ixtapaluca,/a-casas-en-venta/ixtapaluca/se-vende-casa-en-ixtapaluca/1003776109700911302431409,a,Hamco Inmobiliaria,5950000,4.0,2022-03-03,50.0,6,4,4,522,21,-,Destacado,-,,19.29777,-98.91932,"['Recámara(s):6+', 'Baños:4+', 'Garage:4+', 'Terreno:522m2', 'Vendedor(a):Inmobiliaria']",-,regular,13,2022-07-23,vivanuncios
Venta  departamento en Alfonso XIII,/a-departamentos-en-venta/alfonso-xiii/venta-departamento-en-alfonso-xiii/1003774935280911302431409,a,Hamco Inmobiliaria,2175000,4.0,2022-03-03,112.0,2,1,1,0,18,Urgente,Destacado,-,,19.37584,-99.19405,"['Recámara(s):2', 'Baños:1', 'Garage:1', 'Vendedor(a):Inmobiliaria']",-,regular,13,2022-07-23,vivanuncios
"HERMOSO DEPARTAMENTO EN VENTA POR UDLAP EN SAN ANDRÉS CHOLULA, PUEBLA",/a-departamentos-en-venta/tlaxcalancingo-puebla/hermoso-departamento-en-venta-por-udlap-en-san-andres-cholula-puebla/1003811889110910861449509,a,LAURA MINUTTI,2175000,5.0,2022-02-01,0.0,3,3,2,0,0,-,Destacado,-,,19.06017,-98.29484,"['Recámara(s):3', 'Baños:3', 'Garage:2', 'Vendedor(a):Inmobiliaria']",-,regular,13,2022-07-23,vivanuncios
"Departamentos en Venta en Eje Central 321 en Benito Juárez, CDMX ",/d-desarrollo-eje-central-321/62c8b3d1cb0ef38ff6cb6309,d,Eje Central 321,3120800,0.0,2022-07-01,0.0,2,0,0,63157,4,-,-,Nuevo - Preventa,"Eje Central 321, Portales Norte, Benito Juárez, CDMX",0.0,0.0,"['Estatus:Preventa', 'Metros Cuadrados:63-157m2', 'Recámara(s):2', 'Baños:1-2', 'Medio Baños:—', 'Garage:1-2', 'Año de Construccion:—', 'Superficie Total:—', 'Entrega:abril 2023']","Eje Central 321 será el desarrollo que enmarcara tu futuro hogar. 

Con una ubicación envidiable, viviras con tu familia un sin fin de comercios a tu alrededor, paseos a pocas cuadras de parque de los venados, escuelas, plazas comerciales y todo cobijados por una colonia consolidada y de tradición en la CDMX.

Con Salida al sur de la ciudad por Tlalpan o al centro por Eje Central.

Departamentos con espacios pensados para familias modernas y acabados de alta gama.

Conoce el que podría ser tu futuro hogar.

Class",promoted,14,2022-07-23,vivanuncios
"Departamentos en Venta en Cervantes 101 en Miguel Hidalgo, CDMX",/d-desarrollo-cervantes-101/62cc7981cb0e849cf09be619,d,Cervantes 101,4035000,0.0,2022-07-01,0.0,13,0,0,51132,15,-,-,Nuevo - Preventa,"Blvd. Miguel de Cervantes Saavedra 101 Granada Miguel Hidalgo, CDMX",0.0,0.0,"['Estatus:Preventa', 'Metros Cuadrados:51-132m2', 'Recámara(s):1-3', 'Baños:1-2', 'Medio Baños:—', 'Garage:1-2', 'Año de Construccion:—', 'Superficie Total:—', 'Entrega:—']","El desarrollo para vivir Polanco, Cervantes 101 será un referente de la zona con su maravillosa ubicación ya que podrás vivir Polanco caminando. 

En la misma calle que Museo Soumaya, plaza Carso y a espaldas de Ejercito Nacional, experimentarás el gozo de lo que la zona ofrece para ti. 


Departamentos desde 51m² hasta 114m² con las mejores amenidades de la zona, como Kids lab, teatro y piscina para niños, Green bar, Sauna, GYM y jet pool para ti y tus visitas, entre otras muchas mas amenidades. 

Conoce la que será tu opción A para elegir el hogar de tus sueños.


		 Class Experiencia Inmobiliaria",promoted,14,2022-07-23,vivanuncios
"Casas en Venta en Sibaria Residencial, El Palomar",/d-desarrollo-sibaria-residencial/5e78e7714f0ca17d64b7c84c,d,SIBARIA,4317750,0.0,2022-07-01,0.0,4,0,0,136,0,-,-,Nuevo - Preventa,"Av. Adolfo López Mateos Sur 1710, San José del Tajo, El Palomar, 45645 Tlajomulco de Zúñiga, Jal.",0.0,0.0,"['Estatus:Preventa', 'Metros Cuadrados:136m2', 'Recámara(s):4', 'Baños:4+', 'Medio Baños:—', 'Garage:2', 'Año de Construccion:2019', 'Superficie Total:—', 'Entrega:mayo 2020']","Casas en Venta en Sibaria Residencial, El Palomar 

Sibaria Residencial es distinto a lo que conoces e igual a lo que buscas para tu familia, es un lugar para vivir de nuevo con la seguridad y libertad de antes, con SIBARIA vuelven los espacios abiertos, lo reconfortante de la vida segura, en medio de la naturaleza y el aire libre, con un horizonte que inspira lo bueno de la vida y a unos pasos de todo aquello que buscas al salir.

 Sibaria Residencial, Espacios de Paz y Tranquilidad.",promoted,14,2022-07-23,vivanuncios
"Departamentos en Venta en EGM 141 en Cuauhtémoc, CDMX",/d-desarrollo-egm-141/62c8b9bccb0e8530a496834a,d,EGM 141,3038900,0.0,2022-07-01,0.0,2,0,0,6582,3,-,-,Nuevo - Preventa,"C. Dr. Enrique González Martínez 143, Sta María la Ribera, Cuauhtémoc, 06400, CDMX",0.0,0.0,"['Estatus:Preventa', 'Metros Cuadrados:65-82m2', 'Recámara(s):2', 'Baños:1-2', 'Medio Baños:1', 'Garage:1-2', 'Año de Construccion:—', 'Superficie Total:—', 'Entrega:—']","Deptos de dos recamaras. Muy comodos y SUPER bIEN UBICADOS.

1 y 2 Cajones * Roof privado, común y terrazas privadas

Class Experiencia Inmobiliaria",promoted,14,2022-07-23,vivanuncios
DEPARTAMENTO EN VENTA LAS VILLAS JUNTO AL PALOMAR TLAJOMULCO,/a-departamentos-en-venta/palomar/departamento-en-venta-las-villas-junto-al-palomar-tlajomulco/1003708917110911126470009,a,ABACO GDL BIENES RAICES,9441832,1.0,2022-06-01,43.0,3,2,2,0,17,-,Destacado,-,,20.58853,-103.44499,"['Recámara(s):3', 'Baños:2', 'Garage:2', 'Vendedor(a):Inmobiliaria']",-,regular,14,2022-07-23,vivanuncios
AMPLIAS CASAS EN VENTA ACEPTAMOS CUALQUIER TIPO DE CRÉDITO,/a-casas-en-venta/santa-maria-zacatepec-puebla/amplias-casas-en-venta-aceptamos-cualquier-tipo-de-credito/1003739022500911026490009,a,MI MEJOR HOGAR,735000,8.0,2021-11-03,523.0,2,1,2,0,14,-,Destacado,-,,19.12408,-98.3665,"['Recámara(s):2', 'Baños:1', 'Medio Baños:1', 'Garage:2', 'Vendedor(a):Inmobiliaria']",-,regular,14,2022-07-23,vivanuncios
"Departamento en Venta en Vianto Residences en Guadalajara, Jalisco de 2 recámaras",/a-departamentos-en-venta/guadalajara/departamento-en-venta-en-vianto-residences-en-guadalajara-jalisco-de-2-recamaras/1003804849090911342740709,a,VIANTO,4438500,1.0,2022-06-01,13.0,2,1,1,67,7,-,Destacado,-,,20.69821,-103.37447,"['Recámara(s):2', 'Baños:1', 'Medio Baños:1', 'Garage:1', 'Terreno:67m2', 'Vendedor(a):Inmobiliaria']",-,regular,14,2022-07-23,vivanuncios
"CASA EN VENTA EN FRACCIONAMIENTO CUAUTLANCINGO, PUEBLA",/a-casas-en-venta/cuautlancingo/casa-en-venta-en-fraccionamiento-cuautlancingo-puebla/1003811889100910861449509,a,LAURA MINUTTI,1980000,5.0,2022-02-01,0.0,3,4,2,90,0,-,Destacado,-,,19.09662,-98.27245,"['Recámara(s):3', 'Baños:4+', 'Medio Baños:1', 'Garage:2', 'Terreno:90m2', 'Vendedor(a):Inmobiliaria']",-,regular,14,2022-07-23,vivanuncios
"CASA EN VENTA ZONA FORJADORES Y PERIFERICO EN FRACCIONAMIENTO, SAN PEDRO CHOLULA PUEBLA",/a-casas-en-venta/santiago-mixquitla/casa-en-venta-zona-forjadores-y-periferico-en-fraccionamiento-san-pedro-cholula-puebla/1003811891010910861449509,a,LAURA MINUTTI,2690000,5.0,2022-02-01,1.0,3,4,2,121,0,-,Destacado,-,,19.07602,-98.30131,"['Recámara(s):3', 'Baños:4+', 'Medio Baños:1', 'Garage:2', 'Terreno:121m2', 'Vendedor(a):Inmobiliaria']",-,regular,14,2022-07-23,vivanuncios
"HERMOSA CASA EN VENTA EN ATLIXCO, FRACC FINCA LAS MEMORIAS, ATLIXCO PUEBLA",/a-casas-en-venta/san-ramon-puebla/hermosa-casa-en-venta-en-atlixco-fracc-finca-las-memorias-atlixco-puebla/1003811891000910861449509,a,LAURA MINUTTI,3200000,5.0,2022-02-01,1.0,3,4,2,172,0,-,Destacado,-,,18.96018,-98.26409,"['Recámara(s):3', 'Baños:4+', 'Garage:2', 'Terreno:172m2', 'Vendedor(a):Inmobiliaria']",-,regular,14,2022-07-23,vivanuncios
"CASA EN VENTA EN FRACCIONAMIENTO LA CARCANA, MOMOXPAN, SAN PEDRO CHOLULA PUEBLA",/a-casas-en-venta/santiago-momoxpan-puebla/casa-en-venta-en-fraccionamiento-la-carcana-momoxpan-san-pedro-cholula-puebla/1003811880950910861449509,a,LAURA MINUTTI,3190000,5.0,2022-02-01,2.0,2,3,2,115,0,-,Destacado,-,,19.06632,-98.27185,"['Recámara(s):2', 'Baños:3', 'Medio Baños:2', 'Garage:2', 'Terreno:115m2', 'Vendedor(a):Inmobiliaria']",-,regular,14,2022-07-23,vivanuncios
"HERMOSA CASA EN VENTA LOMAS DE ANGELOPOLIS, CASCATTA SAN ANDRES CHOLULA PUEBLA",/a-casas-en-venta/lomas-de-angelopolis/hermosa-casa-en-venta-lomas-de-angelopolis-cascatta-san-andres-cholula-puebla/1003811881880910861449509,a,LAURA MINUTTI,3430000,5.0,2022-02-01,3.0,3,3,2,128,0,-,Destacado,-,,18.99466,-98.2761,"['Recámara(s):3', 'Baños:3', 'Medio Baños:2', 'Garage:2', 'Terreno:128m2', 'Vendedor(a):Inmobiliaria']",-,regular,14,2022-07-23,vivanuncios
"DEPARTAMENTO EN VENTA EN LOMAS DE ANGELOPOLIS HIGH TOWERS 3 RECAMARAS, SAN ANDRÉS CHOLULA PUEBLA",/a-departamentos-en-venta/lomas-de-angelopolis/departamento-en-venta-en-lomas-de-angelopolis-high-towers-3-recamaras-san-andres-cholula-puebla/1003811881870910861449509,a,LAURA MINUTTI,6980000,5.0,2022-02-01,3.0,3,3,2,0,0,-,Destacado,-,,18.99434,-98.27886,"['Recámara(s):3', 'Baños:3', 'Medio Baños:1', 'Garage:2', 'Vendedor(a):Inmobiliaria']",-,regular,14,2022-07-23,vivanuncios
"HERMOSO DEPARTAMENTO EN VENTA EN VISTA TOWERS, SAN ANDRÉS CHOLULA PUEBLA",/a-departamentos-en-venta/san-andres-cholula/hermoso-departamento-en-venta-en-vista-towers-san-andres-cholula-puebla/1003811879840910861449509,a,LAURA MINUTTI,8500000,5.0,2022-02-01,1.0,3,3,2,0,0,-,Destacado,-,,19.00785,-98.25522,"['Recámara(s):3', 'Baños:3', 'Medio Baños:1', 'Garage:2', 'Vendedor(a):Inmobiliaria', 'Disponibilidad:28/07/22']",-,regular,14,2022-07-23,vivanuncios
"VENTA DE CASA  CERCA DE PERIFERICO Y LA RECTA, SAN ANDRES CHOLULA PUEBLA",/a-casas-en-venta/san-andres-cholula/venta-de-casa-cerca-de-periferico-y-la-recta-san-andres-cholula-puebla/1003811879830910861449509,a,LAURA MINUTTI,3650000,5.0,2022-02-01,0.0,4,3,2,120,0,-,Destacado,-,,19.05362,-98.27766,"['Recámara(s):4', 'Baños:3', 'Medio Baños:1', 'Garage:2', 'Terreno:120m2', 'Vendedor(a):Inmobiliaria']",-,regular,14,2022-07-23,vivanuncios
CASA EN VENTA EN LOMAS DE ANGELOPOLIS SAN ANDRES CHOLULA,/a-casas-en-venta/lomas-de-angelopolis/casa-en-venta-en-lomas-de-angelopolis-san-andres-cholula/1003811879820910861449509,a,LAURA MINUTTI,6200000,5.0,2022-02-01,6.0,4,4,2,263,0,-,Destacado,-,,18.9947,-98.27706,"['Recámara(s):4', 'Baños:4+', 'Medio Baños:1', 'Garage:2', 'Terreno:263m2', 'Vendedor(a):Inmobiliaria']",-,regular,14,2022-07-23,vivanuncios
"CASA EN VENTA EN LOMAS DE ANGELOPOLIS, SAN ANDRES CHOLULA PUEBLA",/a-casas-en-venta/lomas-de-angelopolis/casa-en-venta-en-lomas-de-angelopolis-san-andres-cholula-puebla/1003811879810910861449509,a,LAURA MINUTTI,5350000,5.0,2022-02-01,3.0,3,4,2,178,0,-,Destacado,-,,18.96212,-98.29119,"['Recámara(s):3', 'Baños:4+', 'Medio Baños:1', 'Garage:2', 'Terreno:178m2', 'Vendedor(a):Inmobiliaria']",-,regular,14,2022-07-23,vivanuncios
"CASA VENTA CON RECÁMARA EN PLANTA BAJA $3,194,000 EN ZIBATÁ",/a-casas-en-venta/zibata/casa-venta-con-recamara-en-planta-baja-3-194-000-en-zibata/1003774959700911325110209,a,Mobilia Bienes Raices,3194000,4.0,2022-03-03,92.0,3,3,0,185,12,-,Destacado,-,,20.67855,-100.33756,"['Recámara(s):3', 'Baños:3', 'Terreno:185m2', 'Vendedor(a):Inmobiliaria']",-,regular,14,2022-07-23,vivanuncios
